product_type,text
자세밴드,"남편이 요즘 목과 어깨 통증을 자주 호소해서, 도움이 될 만한 제품을 찾아보다가 바른 자세 교정 밴드를 구매하게 되었어요. 오래 앉아 있는 직장 생활 때문에 어깨가 말리고 등이 굽는 습관이 있어 교정이 필요했죠. 2xl사이즈로 주문했는데 잘 맞는 것 같아요. 어깨를 자연스럽게 뒤로 잡아당겨 바른 자세를 유지하게 해주니 처음엔 약간 뻐근했지만, 점점 자세가 곧게 펴지는 느낌이 들고, 통기성 좋은 소재라 장시간 착용해도 덥거나 답답하지 않고, 얇아서 옷 안에 착용해도 티가 잘 나지 않아 외출할 때도 부담이 없다고 해요. 목과 어깨가 한결 편해졌다고 해서 만족한다고 하네요."
선크림,제가 좀 민감한가봐요.. 눈시림에...진짜 예민해서 조금만 시려도 바로 씻어버려야되요 진짜 여태 사서 버린것들ㅠㅠ 천지고... 생각해보니 팔뚝 목에 바를걸ㅠㅠ 그뒤로는 돈아까워서 눈시림 없는 제품만 찾아요~~ 찾다가 요제품.... 눈가발랐더니 너무 근처까지 덕지덕지바르면 좀 따갑기한데 다른 썬크림에비해 반의반도안되는 따가움ㅎㅎ 그래서 요건 눈위로 이마 눈근처 바르구요... 다른건 눈아래로ㅋㅋ 있는건 써야하니까ㅠㅠ 애들도 요걸로 발라줘요ㅎㅎㅎ 요량도 작고 비싸기도 하지만...엄청 빨리소진ㅠㅠ 눈시림없으니 당분간 요걸로쓰려구요~~^^
자세밴드,키 185에 93키로 4XL쓰니깐 잘 맞아요 크게 불편함은 없고 등받이가 단단하게 잘 받쳐줍니다 자세에 도움이 많이 되는 것 같아요
자세밴드,라운드 숄더가 심해서 필라테스 다니고 있는데 일상생활에서도 좀 관리하고 싶어서 구매했는데 정말 어깨가 펴지는 거 같아서 만족해용~
자세밴드,착용감은 괜찮은 편입니다. 사무직이라서 계속 앉아서 업무를 봐야 해서 굽은자세로 있는 시간이 많았는데 매우 만족스럽습니다. 뱃살도 안늘어날 것 같아요 ㅋ
선크림,진짜 좋아요 한 번 구매해보고 좋아서 남자친구도 사주고 언니도 사주고 엄마도 사준 선크림 원래 귀찮아서 후기도 안 쓰는데 오래 팔아주셨음 하는 맘에ㅜㅜ 선크림 바르면 특유의 답답함과 번들거림이 싫어서 안 바르다 이제는 관리 좀 해야겠다 싶어서 샀는데! 이름이 휘황찬란해서 호기심이 생겨서 구매한건데 이렇게 순하고 백탁 전혀 없고 바른듯 안 바른듯 로션같은 선쿠림이라면 평생 바르고다닐수있음 지금 한 한달간 사용중인데 트러블 전혀 없구 목이랑 피부색 비쇼해보 অবিলম্বে 자차도 꽤나 잘되는듯 단종되면 안돼 내 인생 선쿠림~~~
자세밴드,사이즈가 작은되 반품이안되요 포장 풀어버리면 참고하세요
자세밴드,"자세가 구부정하다고 해서. 자세를 잡아주는 방법이 없나 찾다보니 이 제품이 있네요. 2주정도 사용하는데 , 구부정한 자세가 펴지는 느낌이 있네요"
선크림,"얼굴보다는 바디(목, 귀, 손)에 바르고있어요. 물처럼 묽어서 얼굴보다는 몸에 바르니까 조아요."
선크림,다른거 써봐도 이 제품이 가장 나은듯해서 다시 구매했습니다 눈시림도 없고 밀림도 없어요 효과를 의심하게 할 정도로 썬크림 바른 느낌이 안납니다 차단은 잘 되는것 같아요
선크림,약간 묽은 액체? 비슷한 느낌인데 오전에 저거만 바르고 화장하고 나가용 피지오겔 크림 로션 거의 15년 계속 쓰고있는데 편하고 역시 피지오겔 그런느낌 ㅎㅎ 잘쓰고있습니당!
선크림,선크림은 항상 바르는 편인데 백탁현상 없는 선크림 찾다가 상품평이 좋아서 구매했어요 선크림 발라보니 백탁현상도 없고 촉촉하기 까지 발림성도 좋고 흡수도 잘되요 선크림 눈 가까이 바르면 눈이 따끔거리는 선크림도 있는데 이제품은 순해서 눈 가까이 발라도 따끔거리지 않아서 좋아요 향도 은은하니 좋아요
선크림,로션처럼 부드럽게 잘 발리고 약간의 스킨컬러가 있어서 기초후에 이거 하나면 외출할때 좋아요~ 세번째 구매했어요~~사용기한도 넉넉하여 미리 구매해도 좋네요~~
자세밴드,공부하면서 어깨가 굽는것 같아 자세교정용으로 어깨를 좀 피려고 구매했어요 착용감이 생각보다 편해서 놀랐네용~!
자세밴드,하루는 아버지 엄마 티비보시는 모습이 너무 구부정하시더라구요 연세도 있으시고 저녁에 집에 들어오심 너무 피곤하기해서 자세가 심하게 막 흐트러지시더라구요 척추건강 어깨 건강을 위해서 저녁 휴식시간 잠깐이라도 같이 착용하고있어요 첨에는 시원한듯하면서 또 불편하더니 점점 적응이 되네요 아버지는 체구가 좀 있으신편이라 36인치 바지를 입으시는데 2XL 약간타이트하다 싶었는데 허리ㆍ어깨를 당겨 펴시면서 조금씩 사이즈가 맞아 들더라구요 신기하게 ㅎㅎ 처음 착용만 도와주시면 그 다음 착용은 간단해요
자세밴드,몸에 잘 맞아요 짱짱하니 자세를 잘 잡아주고 그렇다고 막 너무 답답하거나 그렇지도 않아요 편안한 감이 있으면서도 아주 딱 자세를 잡아주는 밸런스 진짜 짱이네요
자세밴드,"안녕하세요. ٩(๑❛ᴗ❛๑)۶ 제 리뷰 참고하시어 소비에 도움이 되셨으면 좋겠습니다! 평소에 척추측만증이 있는 30대 여자입니다. 사무직이라 하루 8시간 이상 계속 사무실에 앉아서 컴퓨터를 해서 그런지 어깨가 말리는 기분이 들고, 허리가 점점 더 아파져오더라구요. 그래서 허리도 잡아주고 측만증 교정에도 좋은 제품 찾다가 해당 제품으로 고르게 되었습니다. 먼저 결론부터 말씀드리자면 만족스러워요. 무엇보다 해당 제품 벨크로며 소재며 모두 견고하고 튼튼해서 마음에 듭니다. 허리 지지대가 있는 제품이라 허리가 숙여지거나 어깨가 말린다 싶을때 피려고 하니까 교정에도 도움이 되는 거 같아요. 솔직히 그리고 저같은 경우에는 측만증이 너무 심한 편이라 웨딩촬영 할때.. 한쪽 어깨가 계속 치켜 올라간다고 사진작가님께서 말씀해주시곤 하셨거든요. ㅠㅠ 병원에 가서 상담받았을 때에도 팔을 들고 옆으로 숙였을 때 한쪽은 자연스럽게 숙여지는데 반대편 허리 쪽은 뻐근하고 잘 숙여지지 않더라구요. 그런데 해당 제품 하고 있으니까 남들이 유독 올라간다고 했었던 한쪽 어깨가 기분좋게 뻐근한 느낌이 드네요!! 교정에도 효과가 있는 거 같아요. 제가 하고 있다보니까 허리 뿐만 아니라 말린 어깨나 거북목에도 좋을 거 같아서 남편에게도 해보라고 했었는데 남편도 어깨를 잡아주는 거 같아서 편하다면서 계속 하고 있으려고 하더라구요! 저처럼 측만증 교정이나 어깨 교정하려고 하시는 분들께 제격인 상품인 거 같아요~ 추천드립니다!"
자세밴드,"오래 일하다 보면 뻐근할 때가 늘어나, 자세를 좀 잡아줄 제품을 찾다가 사봤습니다. 생각했던 것보다 재질이 짱짱하고 등을 받쳐주는 부분이 상당히 안정적이어서 확실히 착용하면 편하고 바르게 서는 느낌입니다. 촉감도 부드러운 재질이라 오래 착용하고 있어도 좋아서 자주 손이가게 되네요. 전반적인 봉제나 마감처리도 잘되어 있어서 오래 쓸 수 있을 것 같습니다. 만족해요 ㅎㅎ"
선크림,고등학생때 쓰고 오랜만에 생각이 나서 사서 써보았습니다 조금 끈적하긴 하지만 자연스러운 톤업이 됩니다
자세밴드,"와이프랑 저랑 각각 주문해서 잘 사용하고 있고, 자세가 좋지 않은 조카를 위해 선물로 주문 했습니다. 저희는 6달 정도 착용하고 있는데 아직도 벨크로도 아직 짱짱하고, 편안하게 잘 사용하고 있습니다. *** 저희는 꽤 오랫동안 착용해서 그런지 이제는 30분은 그냥 편안하게 착용하고 있습니다 조카한테도 10분정도부터 천천히 시간을 늘리라고 알려 주었습니다. *** 매일 꾸준히 착용하니 확실히 평소에도 허리랑 어깨도 쫙~~ 펴게 되는 것 같습니다. 착용방법 간단하고, 바른 자세 잡기에 효과도 좋아서 아주 만족합니다."
자세밴드,"남자친구가 대부분 시간을 컴퓨터 앞에 앉아있다보니 곧 거북이될 것 같길래 사줬는데 사용법도 간편하고 탄탄하게 어깨를 잡아줘요! 자주 착용하면 자세 교정도 금방 될 듯 한데 확실히 굽은 등,어깨가 펴지니 키가 5센치는 더 커보이는거같아요ㅋㅋㅋ 사용했을때 불편함도 없고 약국에입점되어 있는 제품이라하니 더 믿고 사용할 수 있을 것 같아요"
자세밴드,저는 매번 허리 통증로 고생해서 자주 사용하는데 너무너무 좋아요ㅋㅋ 덕분에 허리 건강이 좋아졌습니다
선크림,"1. 가격 가격은 조금 비싸다고 생각을 했다. 하지만 내가 여태 너무 싼것만 쓴게 아닌가싶어서 가격은 뒷전으로 미루고 구매 2. 외형 판매사진과 동일하며 특이점은 없고 깔끔하고 맘에든다 3. 활용성 아주 마음에 든다. 무겁지도않고 그렇다고 너무 가볍지도않고 무거움 과 가벼움에서 완전중간도 아니고 가벼움쪽에 조금 더 치우쳐있는 느낌 딱 이정도가 맞는거 같고, 남자라서 화장과 함께하는건 잘 모르겠지만 남자들은 이거 바르면 충분할거같다 맘에 듦 @ 총평 다음에도 이거 사야겠습니다~"
자세밴드,어머님들 키165. 몸무게 65분들 2xl. 시키세요 어깨끈 배쪽으로 돌아 올때 적당합니다
선크림,안끈적거리고 제형이 로션타입처럼 가벼워서 넘 좋네요 온몸에 바르기 좋아요
선크림,친구가 쓰는거보고 주문했어요~~커버랑 톤업이랑 동일상품맞다고 하니 참고하세용 향도 좋으네요^^
자세밴드,요즘 같이 PC를 많이 하거나 핸드폰을 많이 하는 전자기기를 많이 쓰는 시대에 살고 있어서 어깨가 특히 숄더가 말리고 하리가 굽고 등이 굽고 이런 증상들이 많이 일어나서 질병들이 많아요. 하지만 일상생활에서 집에서 특히 TV 보거나 이럴 때 착용하고 있으면 너무너무 좋을 것 같아요. 일단 어깨가 펴지고 허리도 그렇고 안에 심지가 들어 있어서 단단하게 지지할 수 있어서 너무 좋은 것 같아요. 가격도 좋고 좋아요
선크림,계속 구매하는 상품 저는 기초화장후에 이 썬크림 까지만 바르고 색조 하장을 해요 나이가 65세라ㅡ 화운데이션 또는 쿠션까지 바르면 얼굴에 잔주름이 많이 생기더라고요 그래서 살짝 끈기가 있는 썬크림 까징산 바르면 피부가 촉촉한 느낌이거든요
자세밴드,찍찍이가 힘이 없음. 그리고 착용이 번거로움.
선크림,좋은 제품 좋은 가격 빠른 배송 모두 만족합니다.
선크림,"다른 베이비키즈 선크림 썼다가 둘째가 발진올라오고 피부 뒤집어지고ㅠㅠ (남편은 괜찮대서 남편이 바르고 있어요) 그래서 신중하게 고른게 피지오겔 선크림 이었어요. 발진없이 잘 쓰고 있답니다^ ^ 30ml로 사서 괜찮네- 싶어서 똑같은거 큰용량으로 사려다가 선로션 있길래 한번 사봤어요. 이건 100ml라서 부담없이 쓸 수 있을 것 같아요. '로션'으로 나온 제품이라서 굉장히 묽습니다. 일반 로션보다 더 묽어요. 워터로션같은 !!! 그리고 아쉬운 점은 로션이라 그런지 PA+++ 이네요. 그래도 만족합니다~~ 끈적임은 크게 없는 편이긴 하나 안바른 것 처럼은 아니고 로션 발랐을 때의 끈적임이라 해야하나,, 여튼 그정도는 있어요. 그래도 매우 가벼운 제품이라 부드럽게 잘 롤링 됩니다."
선크림,로션을 늘 쓰는 브랜드라 첨 구입했는데 선크림과는 조금 다르게 많이 묽어요~ 눈에 들어가면 따가우니 조심해야 겠어요
선크림,"이자녹스 썬크림은 남편이 장기간 사용하고 있는 썬크림입니다. 몇 개씩 항상 주문해서 사용했었는데, 요즘은 신선하게 쓰고 싶어 두개씩만 구입하고 있어요. 남편이 자외선 차단과 얼굴 톤 정리 목적으로 사용하고 있어요. 바쁜 출근 시간에도 얼굴 톤 정리는 항상 하는 편이라서 남편에게는 없어선 안될 must have item입니다 UV지수도 좋고 발림성도 좋고 품질은 좋아요. 여러 종류의 썬크림이 많지만 그럼에도 바꾸지 않고 계속 즐겨 사용하는 제품입니다. 다 사용하면 또 구입하러 옵니다~"
자세밴드,사이즈도 너무 좋았고요 퀄리티가 아주~ 가격대비 정말 ~ 잘 산거 같습니다 저만 알고 쓰기 아까워서 엄마집에도 보내 드릴라고요^^
자세밴드,"다만, 하고있으면 덥고 좀 자국이 납니다. 그래서 귀찮아서 잘 안하긴하는데 하고있으면 효과가 좋아요. 꾸준히 할 수 있다고 생각하시는 분 추천"
선크림,너무너무 만족스러워요 백탁현상도 없고 밀림도 없고 눈도 전혀 따갑지가 않아서 한여름에 진짜 진가를 발휘할것같아요 전 좀 예민한 편이라 눈주변에만 발라도 눈이 시큰시큰 거려서 성분 안좋은 선크림은 잘 못쓰거든요 ~ 이건 전혀 눈시림이 없네요 그리고 만든 과정을 보니깐 착한 성분에 좋은 재료에 너무 착한 제폼인것 같아요!!
선크림,1. 눈 따가움 전혀 없음 2. 백탁 아예없음 3. 보습효과 오래감 4. 발림성 좋음 5. 재구매의사 있음
자세밴드,라운드 숄더 때문에 할상 허리가 굽어 있는 것 같다는 이야기를 많이 들어요 ㅋㅋㅋ 그래서 보니까 많이 굽어있더라고요 매일 입고 다니고 있는데 좋아요
선크림,햇빛에 팔다리가 타는게 싫어서 구매했습니다. 운전하다보면 양쪽 팔 자외선 받는 상태가 다른데 열심히 발르렵니다.
자세밴드,라운드 숄더가 좀 심하고 어깨도 많이 아픈편이라 착용합니다 장시간 똑같은 자세로 책상에서 일을 하다보면 어께가 너무 아플때가 있는데 그럴때 바로 착용하고 스트레칭도 해주고 착용하고 작업도 하면 어깨통증도 줄고 바른자세도 유지할 후 있어서 좋더라구요~
선크림,아주 좋아요 일단 백탁없는 선크림을 찾고있었어요 다른 선크림들은 얼굴이 하얘지고 둥둥떠서 안하얘지고 자연스러운걸로 찾고있었어요 일단 발라도 얼굴이 안하얘지고 얼굴빛이 자연스럽고 로션바른것처럼 자연스러워서 좋아요 남자들이 사용하기에도 좋은것같아요 하얘지지않아서 좋아요 그리고 끈적거리지않고 산뜻해요 선크림 바르고 답답한거 못참는데 이건 별로 끈적거림도없고 답답한거 없어요 얼굴에 뭐 덕지덕지 바른 그 답답한 느낌이 전혀없고 그냥 산뜻해요 얼굴도 편안하구요 남편이 기름기가 많고 여드름피부인데 남편한테도 잘 맞아서 남편이 가지고다니면서 쓰고있어요 밖에서 있을때 꼭 바르고 덧바르고 목뒤에도 바르고있는데 땀나도 자국 안남아서 좋아요 피부에 자극적이지도않고 편안해요 저는 건성인데 선크림이 적당히 촉촉한게 있어서 얼굴이 크게 당기지도 않고 좋아요 건조함도 약간 잡아주는것 같아서 좋아요 끈적임 없이 촉촉한 느낌이라 아주 잘 쓰고있어요 남편이 가지고다니는 용도가 돼서 하나 더 살려구요 집에다가 두고 써야겠어요
자세밴드,엄마가 허리가 안 좋으셔서 이런거 하나 사달라고 해서 보내드렸더니 가게서 일할때 착용하고 일 하신다네요 편하고 좋다 하시니 다행이긴 합니다ㅠ
선크림,"엘지생활건강에서 만든거라 성분도 비슷하고 좋아요. 썬크림 고를 때 첫번째 성분이 징크옥사이드 인것을 사는데 비욘드 피토가닉 썬크림, 비욘드 키즈에코 썬크림, 비욘드 미라클 포레스트 마일드 선 베이스 쓰다가 (단종될때마다 비슷한 성분 다른거 찾아서 씀) 같은 회사인 엘지 생활건강에서 나온 이자녹스 썬크림 성분을 봤더니 제가 찾던 사이클로펜타실로산이라 구매 후 써보니 끈적임도 없고 화장한거처럼 톤도 보정되고 단종안되면 계속 쓸 예정입니다."
자세밴드,포장과 배송에 모두 신경써서 보내주신게 느껴졌습니다. 정말 퀄리티가 생각 기대 이상이에요^^ 허리 딱 잡아주니 정말 편안해져요
선크림,쿠팡체험단 이벤트로 상품을 무료 제공받아 작성한 리뷰입니다. 화장전에 선크림 바르면 답답한 느낌이 너무 싫거든요ㅠ 그래서 그냥패스할때도 많았는데 피지오겔 선크림은 촉촉해서 발림도 좋고 백태현상도 없고 딱원하던 선크림이예요!! 아이들이랑 같이 쓰기도 좋고 아이들도 맨날 선크림바르면 눈아퍼라고 해서 선크림 엄청 고민하면서 고르는데 피지오겔 선크림은 애들이 눈이안아프다고 좋아해요 땀많이 나는 여름에도 쓰기 좋을거 같아서 완전 강추!!!!합니다 온가족 선크림으로 추천해요♡
선크림,로션처럼 묽은 제형이고 흡수도 잘되긴하는데 땀이나 물에 강하지는 못한것 같네요 등산할때 바르고 갔는데 땀이 많이나서 효과가 떨어지는것같아요 땀이 적으신분은 괜찮을듯합니다
자세밴드,많이 시원하고 2주정도 하루 20분 3번정도씩 했는데 어깨가 결리고 아프던것도 없어지고 어깨와 등이 많이 펴졌어요
자세밴드,컴터를 오래해서 거북목에 굽은 등 심헌데 이거 하고 많이 펴짐
선크림,워터프루프인줄 모르고 선크림 필요해서 가격만보구서 2개 구매함. 받아보니 워터용이구나 하고 반품할까하다가 그냥 사용함. 첫발림은 로션처럼 부드럽다가 점점 비빌수록 찐득해져서 첨에는 이게모냐?했는데 사용하니 땀이 흘러도 지워지지않아서 좋음. 이래서 워터프루프선크림을 쓰는구나 생각함. 사용시 빠르게 발라주는 요령이 생기니 워터프루프 제품이 맘에듬. 이젠 그냥 선크림 바르면 뭔가 허전함. 톤업도 되니 다른거 안바르고 이것만 바르고 그냥 나감. 시간 단축되고 좋음.
선크림,아이어릴때부터 피지오겔 로션이랑 크림을 오랫동안 사용했었어요 아이들 침독이라던지 피부안좋을때 건조할때 소아과갔을때 피지오겔 크림추천해주셔서 쓰기시작했는데 꽤오래전부터 썼었네요 그러다 최근에 초등딸아이 선크림찾다가 피지오겔선크림을 봤어요~ 그래서 페이스용으로 하나사고 바디용도 사고싶어서 용량크고 로션타입인것도 있어서 구매했습니다 우선로션타입이라 많이 묽어요~ 그래서 아주 쓱쓱 바르기 쉽습니다 평상시 학교갈때 아침에 바르고 가는데 확실히 도움이 되는거 같아요! 이지워셔블이라 좋구요 온가족 다사용할수있는 순한선크림이라 마음에 듭니다.
자세밴드,책상에 오래 앉아 있어서 어께쪽이 많이 뭉치고 통증이 있었는데 이 제품 사용하고는 많이 좋아 졌습니다 한번 사용해 보세요
자세밴드,잘펴주고 편함 특히 나 같은 거북목에게 개좋음
자세밴드,어깨가 평소에 굽고 불편해서 바른자세 교정이 가능한 밴드 구매했습니다. S 사이즈 주문했는데 사이즈 잘맞고 남녀 공용 제품이어서 사이즈 고르기 좋고 확실히 밴드로 자세 교정해주니 올바른 자세가 가능하고 약국입점한 제품이라 확실히 믿고 사용하고 약국에서 구매하는것보다 가성비도 좋고 만족합니다.
선크림,늘 사용해오던거라 믿고 씁니다 색감과 미끌거리는정도가 제게 잘 맞습니다
자세밴드,사이즈도 맞추기 힘들고 착용하기 불편하네요
선크림,썬크림 한철쓰고 자주 구매하게 돼는데여 끈적임 없어 좋은거 같구여 피부표현두 가능해서 좋은듯 합니딘
선크림,"피지오겔 데일리 모이스쳐 UV 패밀리 썬 로션 SPF50+ PA+++는 피부 보호와 보습을 동시에 제공하는 제품으로, 특히 민감한 피부를 가진 사람들에게 적합한 선크림입니다. 이 제품은 강력한 자외선 차단 효과를 자랑하며, SPF50+와 PA+++ 등급으로 UVA와 UVB를 효과적으로 차단해줍니다. 피지오겔의 독자적인 DMS(Dermatological Moisturizing System) 기술이 적용되어 있어, 피부 장벽을 강화하고 수분을 유지하는 데 도움을 줍니다. 이로 인해 피부가 건조해지지 않고, 오랜 시간 동안 촉촉함을 유지할 수 있습니다. 또한, 피부 자극을 최소화하기 위해 인공 향료나 색소, 알코올이 첨가되지 않아 민감한 피부에도 안심하고 사용할 수 있습니다. 텍스처는 가볍고 부드러워 피부에 쉽게 흡수되며, 끈적임 없이 산뜻한 마무리를 제공합니다. 바른 후에도 백탁 현상이 거의 없어 자연스러운 피부 톤을 유지할 수 있습니다. 특히, 가족 모두가 사용할 수 있도록 설계되어 있어, 아이부터 어른까지 모두에게 적합한 제품입니다. 피지오겔 데일리 모이스쳐 UV 패밀리 썬 로션은 일상적인 외출은 물론, 야외 활동 시에도 강력한 자외선 차단 효과를 발휘합니다. 수분 공급과 피부 보호를 동시에 원하는 분들에게 강력히 추천드리는 제품입니다."
자세밴드,요즘 앉아 있는 시간이 많다 보니 어깨가 점점 구부정해지고 거북목까지 신경 쓰이더라고요. ㅜㅠ 신랑은 벌써 눈에 띄게 생겼고요 ㅜㅠ 집에서 간단히 교정할 수 있는 방법을 찾다가 교정밴드를 구입했는데 생각보다 효과가 좋아 만족하고 있어요. 착용했을 때 처음엔 약간 낯설었지만 금방 적응되고 어깨가 자연스럽게 펴지면서 자세가 곧게 유지되게 도와주네요. 그동안 나도 모르게 했던 습관을 서서히 고치려고 노력하는데 도움이 됩니다. 밴드 소재가 부담스럽지 않고 착용과 탈착도 간단하고~소파 옆에 두고 틈틈히 사용 중입니다. 거북목과 구부정한 자세 교정이 필요하신 분들께 추천해요~
선크림,며칠을 고민하다 구매했는데 만족입니다 광고 처럼 끈적이지 않고 밀리지 않고 제일 중요한 백탁 없고 눈시림 없네요 용량이 작아 아쉽지만 만족 하며 매일 잘 사용 하겠네요
선크림,친정엄니 추천으로 샀어요. 극찬을하시길래.. 적당히 톤업되고 피부결이좋아보여 잘산것같아요. 유통기한도 길어 만족!!
선크림,"EU에서 적용되는 기준하에 바다friendly하게 제품을 만들고자 한점에서 선택함. 백탁이 전혀 1도 없고 유아용로션인듯이 부드럽게 피부에 스며들고 다시 덧바를시에 밀림이 없는점이 정말 좋음. 바다에 안전한 제품이란점이 확실히 증명(!)이 되는 certi를 받았다면 그것을 좀더 부각하여 홍보하면, 제품자체의 품질이 너무 좋으므로 상당히 도움이 될거 같단 생각이 듦. 에코 프렌들리 & 흡수력이 매우좋아서 끈적인단 느낌이 없는점이 최강점. 이런 중소업체들의 우수한 상품이 널리 많이 알려지길 바람."
자세밴드,자세가 평소에 좀 구부정한 편이긴 했는데 밴드 착용하니까 확실히 알겠더라구여 날개뼈 가운데가 유달리 시리곤 했었는데 자세교정하고 좀 나아진듯 하기두 한달이면 내 자세 완전히 돌아올수 있을까 기대중임다
자세밴드,회사에 오래 앉아있다보니 저도 모르게 자꾸 어깨가 앞으로 굽어서 승모근이 엄청 뭉쳤더라고요 ㅠㅠ 이제라도 바른자세 유지하고 싶어서 교정용으로 구매했어요 ~~
자세밴드,"요즘 자꾸 어깨가 말리고 등이 굽는 느낌이 들어서 자세 교정 밴드를 한번 써보기로 했어요. 너무 과한 거 말고, 가볍게 하루에 몇 시간씩 교정할 수 있는 제품을 찾다가 이걸 골랐어요. ✔ 착용감은 생각보다 편해요. 처음엔 살짝 조이는 느낌이 있는데, 몇 분 지나면 익숙해지고, 자세가 자연스럽게 펴지면서 어깨가 열리는 느낌이 들어요. 너무 과하게 당기지 않아서 일상생활하면서 착용해도 크게 불편하지 않았어요. ✔ M 사이즈는 55~66 여성이나 체형 작은 남성분께 잘 맞는 것 같아요. (제가 키 165에 마른 체형인데 딱 좋았어요) ✔ 티 안 나게 얇은 옷 안에 착용 가능하고, 땀 차거나 가려움도 없었어요. 소재도 부드럽고 신축성도 적당해서 한두 시간씩 매일 착용하기 좋아요. ✔ 착용하고 나면 확실히 자세에 신경 쓰게 되더라고요. 앉아 있을 때 특히 등이 굽지 않게 잡아주는 느낌이 있어서 좋았어요. 강추여~"
선크림,"구매 계기 아이들과 함께하는 야외 활동이 많아지면서, 선크림은 필수더라구요 ✅ 장점 SPF 50+ PA+++의 높은 자외선 차단 지수로, 강한 햇빛에서도 피부를 보호가능 자연스러운 피부 톤 보정 가벼운 베이지 톤의 제형이 피부에 자연스럽게 밀착되어, 메이크업 베이스로도 활용 가능해요~ 촉촉한 보습감 수분감 있는 제형으로 건조함 없이 피부에 촉촉하게 발리며, 편안한 사용감을 제공합니당 단점 가격대가 다소 높음 할인할때 사는걸 추천 향에 민감한 분들에게는 호불호 은은한 향이 있어 향에 민감한 분들에게는 호불호가 갈릴 수 있습니다. 개인적으로 무향을 선호하는데 저는 이정도 향은 괜찮았어요 추천 대상 및 이유 이자녹스 UV 선 프로 365 데일리 커버는 강력한 자외선 차단과 자연스러운 피부 톤 보정을 원하는 분들께 추천해요~ 특히 아이들과 함께하는 야외 활동이 많은 부모님들, 메이크업을 간편하게 하고 싶은 직장인들에게 좋을거 같아요:)"
자세밴드,어깨가 말린 어깨여서 항상 아팠는데 지인이 허리밴드 알려줘서 사용하면서 신세계네요 어깨가 펴지지 확실히 덜 아프고 자세도 고정이 되서 만족하고 쓰고있어요
선크림,썬크림만 발라도 화장을 한 듯 해서 좋으네요 썬크림을 바른 후 화인데이션을 챙겨 바랐는데 썬크림 하나로 화인데션을 바른 것처럼 피부가 환하네요 너무 좋아요
자세밴드,이거 너무 좋습니다 디스크 때문에 자세 교정이 필요해서 구매 했는데 척추 잡아주는 지지대 짱짱하고 삼실에서 일할때 사용하는데 매우좋습니다 하면 자동으로 허리 펴지고 너무 잘샀네요^^^
자세밴드,처음 써봐서 생소한 느낌이긴한데 바른자세가 되도록 잡아주는 느낌 보다는 바른자세가 아닐때 당겨지는 힘과 겨드랑이쪽이 살짝 아파와서 바른자세가 되야 안불편하고 안아프니까 자연스럽게 바르자세를 하게 되네요 배가 좀 나와서 배가 좀 압박이 되지만 자세는 잘 교정이 될거 같네요
선크림,아직 사용해 보기전이라 사용해보고 다시 적을께요
자세밴드,제대로 자세를 잡아주네요 어깨와 등이 쫙 펴져서 시원하네요 몸이 바로서는 그런 느낌이 들어요 꾸준히 사용해서 진짜로 자세 바로 잡아야 겠어요
자세밴드,교정되는 느낌입니다. 밴드 자체의 효과도 있겠지만 이걸 할 정도로 라운드숄더에 평소 신경을 쓰는 생활습관도 중요할 것 같습니다. 불편하지 않고 허리도 받쳐줘서 좋습니다.
자세밴드,평소 거북목 증상이 있었는데 통증이 점점 심해져서 치료 받고 있거든요. 선생님께서 교정밴드 착용하면 좋다고 하셔서 하나 샀는데 어깨 잡아주고 등 부분 펴주니까 효과가 좀 있는 거 같아요. 꾸준히 쓰면 좋을 듯 합니다.
자세밴드,"어머니가 자세가 좋지않아 구매해서 착용까지 해봤어요. 나이드신 어른들, 자세가 늘 걱정인 아이들까지 도움이 많이 될듯합니다. 약국판매 제품이리 믿고 구매했어요. 제품도 만족합니다. 꾸준히 해볼께요."
선크림,쓰던제품입니다~ 베이스 기능 있어서 좋아요~^^
선크림,쿠팡 한정특가떠서 원뿔로 알뜰 구매했어요. 올 해는 요걸로 해결~^^
자세밴드,"거북목 때문에 자세가 계속 안 좋아지고 어깨 말림에 허리 통증까지 심해져서 고민하다가 지인 추천으로 이 제품을 구매하게 되었어요. 집안일을 하면서도 착용하고, 평소에 TV 볼 때도 자세가 자꾸 흐트러졌는데, 이걸 착용하고 나서는 바른 자세가 훨씬 잘 유지돼요. 특히 허리 아픈 게 많이 줄어서 정말 만족스럽습니다. 날씨가 선선해지면 옷이 좀 두꺼워져서 외출할 때도 티 나지 않게 착용할 수 있을 것 같아요. 요즘은 어깨 말림이 없어져서 그런지, 옷을 입어도 자세 덕분에 예쁘다는 말을 자주 듣게 돼 기분이 좋아요. 무엇보다 바른 자세가 필요한 딸아이에게도 좋고, 나이가 들면서 어깨가 자꾸 굽어지시는 엄마께도 꼭 필요한 제품이라 가족 모두에게 추천하고 싶어요. 저처럼 자세 때문에 고민이신 분들께 적극 추천합니다. 강추강추"
