text,label
B무비 본의 아니게 원작격인 '네 무덤에 침을 뱉어라'는 b코드로 가서 그렇다 치지만! 이 영화는 감정을 자극해 특수상황에선? 여자의 폭력을 정당화 시키는 쓰레기영화임!,0
평점이 넘 낮다 ㅠㅠㅠ8점은돼,1
이 영화로 인해 판타지에 눈을 뜨다,1
결과는 참패...시도는 좋았다,0
10점이 모자라..3번이나 본 영화..,1
시바.. 진짜 한국영화 최고의 망작이다.,0
풉~ 재밌게 봤습니다. 못본사람 별점주지마셈,1
50센트 나온다고 해서 오!!이러고 봤는데 악덕으로 나와서 좀 그랬음ㅋㅋ,1
2기줘라.우로보로스 끝내야지,1
보다가 소름돋았다...지금껏 본 공포영화중 탑 5안에 드는 영화다들 양산형 싸구려 공포영화에 찌들어있는건지 리뷰보니 기가차네....,1
완전재밋게봅니당잉여공주몰랏을땐그려러니햇는데송재림때문에봣엇는데캐릭터들도좋앗구안봣으면내가후회햇을만한작품??이작품이나왓을때내가왜안봣는지모르겟다취업준비생역할의마음을잘헤아려서이시대의취준생을잘표현한것같다어쨋든송재림나와서완전조앗음♥♥♥다음에도이런작품이나왓으면!!!,1
히로스에료코때문에 꾹참고 다봄,0
도대체 왜이렇게 평점이 높지~? 알바들인가~? 쓰레기 영환데,0
잼나게보고있었는데.... 왜이리 질질 끄나요? ㅡㅡ 연장도 정도껏따야지.... 언제까이 짜증내고 울기만하나요?,0
흠? 영화가 나쁘지 않은듯?정말 괜찮은 영화 였습니다?7살 우리 딸에게?,0
난 그게 짜증나는거야. 왜 주인공은 총알 한방도안맞고 다 죽이냐고. 공감이안돼 공감이.. 왜 다 주인공앞에서 파김치처럼 쓰러지냐고 ㅋㅋㅋ백악관도 뚫은놈들이,0
눈물 나네요... 내일은 부모님께 전화드려야겠어요,1
김태희의 연기는 나날이 발전중에 머물러있다. -남윤영,1
평점이 왤케 낮나? 정말 잼있는데 ㅋㅋ,1
진구가 죽였어도 100번은 넘게죽였겠음. 답답한 전개....,0
별주기도 미안할정도로 재미없다. 제발보지마세요..돈날림,0
1편에 비해 졸작... 동생 손가락이 없어졌는데 아무일 없다는 듯 웃는 누나나 사위한테 욕먹고 사위를 맘에 들어하는 장인어른이나 다 어이 없음.,0
저런 나뿐엄마 모든걸 덮으려고 하는구나...불쌍한 진짜 루비는 혼자 싸워야 하는구나...쯧쯧설마 이드라마 끝날때까지 진짜 루비편들다 끝나는거아냐?,0
"박신혜,이종석연기 대박 인하 달포",1
뒤로 가면 갈 수록 남자주인공인 너무 답답하다,0
평점보고 갔다가 깨달았다. 평점은 쓰레기다.,0
야하고 뭐시고를 떠나 그냥 재미자체가 없다 산만하고..이딴 재미없는 영화 만들거면 영화계떠나야,0
제작진 가족친지분들이 많으신듯ㅋㅋ 한줄평 멘트도 다들 비슷비슷하고 평점도 말이 안되게 높고 너무 티가나네ㅋㅋ 이거 볼만하긴 하지만 9.9 씩이나 받을정도는 절대 아니다.최근의 다른수사물들이랑 다를게 없다,0
발상은 좋았으나 결과는 참혹한....,0
내용도 별거 없고 임수정도 이쁘게 안나오고 슬프지도 않고 감동도 없고 ..이건 최악,0
나pd하고 호동이행님이 있을때가 더좋았다...,0
기억나는건 유덕화가 끼고 있던 블루투스 헤드셋 밖에 기억이 안난다...,0
제이슨 스타뎀은 진짜 짱이다,1
"연애를 하다보면 처음엔 좋았던모습들도시간이 지나면 숨을못쉴정도로 미울때가있다. 그 순간 조심해야한다는걸 보여준다. 이러한 작은 미움,분노로 이별뒤 모든걸 지우려할 때 그 미웠던 추억까지 너무 아프게다가올테니.",1
채널돌리다 봤는데 재미있었다,1
여자 주인공의 엮겨운 가식이 싫다.아기낳기 싫다면서 실험대상엔 모성을 느껴서 헛짓거리하다가 결국에 자기가 실험체게 당하네 진짜 보면서 OOO이라고 욕이 자동으로 나옴 남자도 호구ㅄ임,0
보는 내내 입가에 미소가 지어지는 영화다. 행복하게 일하고 믿을 수 있는 동료와 사랑하는 가족과 예쁜 와이프까지 완벽!!,1
좋네. 좋아. (장리우???) 이 영화 참 괜찮은 영화네.,1
"재미없고, 걍 지루하다. 1이 최고의 명작!",0
작품이란게 이런거겠지. 훌륭하다. 무시무시하다. 결정체다 결정체.,1
어떻게 안개에서 영혼이 튀어나와서 사람을 쓸고다니지? ㅋㅋㅋ,0
뭔가 큰 무언가가 있을거라고 봤는데 너무 평범하군요,0
집에서 따뜻해지기 좋은영화. 이연희랑 역할도 잘어울리고 연기도 좋았슴 전혀 거북스럽지않고 예쁜 설레임,1
디카프리오의 미모와 연기력은 역시나 대단했지만 으어.. 퀴어영화인것도 그렇고 등장인물의 난해한 행동이며.. 너무 이해하기 힘들었고.. 결국 디카 팬심으로도 영화를 다 보지 못하고 꺼버렸다.,0
저질에로만 가는구나 곧 망하겠어 클라라 애는 말로만 의도적노출아니라고 하고 내놓고 노출만하고 있네 이중적이야 가슴만강조하고 질린다,0
이 영화는 나를 위한 겁니다.,1
처음에 벅스라이프랑 되게 비슷하다고 생각했는데.. 무튼 재밌었다.,1
한 사람씩 처참하게 죽을때 긴장감은 어느 시리즈보다 더 강하다.,1
다섯명이서 봤는데도 이리 무서웠떤 건 처음입니다.,1
봐도봐도 잘만들었어요 정말 멋있어요~,1
좋은 영화는 다시봐도 여운이 희석되지않는군요,1
톨스토이의 대작을 영화로 만든다는 것 자체부터가 에러...,0
"예슬의, 예슬에 의한, 예슬을 위한 영화, 그녀에 대해 선입관은 없지만 자충수인듯...",0
솔직히 볼만했는데 막말을 쓰는건 뭡니까?,1
보면서 내가 요가를 합니다. 불쌍해서 1점 줌...;;;,0
섹시하지도 매력적이지도 않은 흑마술,0
주제좋고 영상미좋은데 너무스토리가복잡하고많아서 아쉽다 좀더 간결하게 풀었으면 하는바람. 최소두번추천,1
주배경인 기업제국 사회는 머지 않았을 수 있다. 중반이 늘어지는 지루한 블랙코메디.,0
1시간 15분 58초 부터 약 15초 때문에 1.5점.. 후하다.,0
"싫어해, 파리 ... 원주민들이나 이민자들이나 ... 쓰레기들의 도시 ...",0
"스케이트보드만으로는 안 되겠던지 온갖 진부한 것들을 어설프게 섞었다. 인물의 행동은 그냥 이상하고, 가끔씩 들어가는 슬로우 모션 장면들은 지루하기만 하다.",0
[4점] 이런 짐승같으니라고,0
너무 풋풋하고 이병헌 전도연 최고의 조합이었다,1
미친 인형 색히가 드럽게 안죽어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
최민식의 절제된 연기 멋있다.,1
육체가 없는 정신적 외계인...그의 따스함이 아름다웠다...파란구슬...,1
대학생인데 이 영화 보고 참 취업문제가 크구나 다시 느꼈습니다. 그만큼 겪어보지 않아도 피부에 와 닿을 만큼 사실적인 영화인거겠죠. 영화 잘 봤습니다. 대한민국 청춘들 모두 파이팅!!,1
잘잤다~~~~~~~~~~~~~~~~~~~~~~~~~~`,0
좋은 배우를 써도 스토리가 좋지 아니하면 망하는 구나...,0
다양한 역설적 요소들은 이해하더라도 공감하고 즐기기에는 힘들다..,0
서우리라면 볼만하지 않겠는가!!,1
핵이 실제로 폭발하기는 하나 B급 액션물에 그쳤을뿐.,0
사소한 일로 살인 저지르는 바람에 손실이 얼마야..ㅋㅋㅋ,1
"영화 내용 - 뱀술에는 돼지육회, 여자 무고죄로 콩밥 먹여야...",0
김수현의 불륜에는 뭔가 철학이 있더라...,1
"그립다....그때의 감성, 감정, 사랑...",1
"액션왕 이연걸은 없고, 어설픈 모험광 이연걸만 있다",0
홍콩액션에 종합격투기를 섞었더니 이질감만 남았네,0
다중인격영화의 한획을 그을만하다,1
"왜 영화평점 사이트는 늘 구식에 관대할까.... 난감하네. 보는내내 발연기에 웃음이 터지고, 저급한 플롯에 하품이 나온다",0
보지못하는그들도보고싶은것이있었다그것은희망실화라니더감동이군영화같은현실,1
보진않았는데 평점보니까 노잼일거같음,0
"CG는다큐멘터리수준, 카메라앵글 어색해서 보는내내 손발오그라들음",0
기억에 계속 남는 영화...방황할 때 보면 딱 좋은 영화,1
이런 영화는 별로 코드가 맞지 않는다는..,0
'주온+버드+샤이닝'의 짬뽕 버젼. 날로 드시려 하다니.,0
내가 본 영화 중 단연 최고의 영화 중 하나였다라고 단언할 수 있다.,1
삼가 고인의 명복을 빌며 로빈윌리암스의 애잔한 눈빛을 기억합니다,1
별 반개 줄라고 굳이 로그인한건 이 영화가 처음이네,0
캐릭터와 액션 모든것이 재미 있었네요,1
그래도 '명량'보단 낫다. 20년 전에 만들어졌기 때문에.,0
기대를 넘 많이했나봐요...!! 조금 식상~~~ 캐도 영애씨 넘조아라해요~ 시즌 10 홧팅~,0
난 참 마지막 장면이 좋더라..,1
정말 감동적인 영화입니다. 여운을 남겨주는 영화죠.,1
자기걸 잃을까봐 전전긍긍하는 남자의 이기심에 관한 영화.,0
영화자체의 감동은 매우 훌륭했다. 그런데 영화를 보는 동안 일본영화같다는 느낌이 계속 느껴졌다. 한국느낌은 어떤것일까.? 영화는 볼때뿐아니고 보고나서도 중요한데 보면서의 생각과 다보고난후의 생각을 종합하면. 7점후반대가적당하다..,0
"데이빗 예이츠 감독이 영화를 다 망치네, 1 2 3 4 편은 재미있었는데 5편 이후로는 뭔가 주연배우들도 연기가 어색하고, 스토리 전개도 툭툭 끊기는 느낌, 책이 훨씬 낫다.",0
최근에 접한 영화들중에 가장 멍청했던 영화,0
각자의 파킨슨병을 가지고 역동하기 시작하는 푸가. 직접 이 곡의 사중주를 들어보고싶네. (아무르의 프리퀄같은..),1
모든면에서 요즘 영화들과 비교할 수 없을 정도로 압도적인 영화. 원초적인 재미빼고...,1
톱스타와일반인의 사랑이야기 줄거리가 영화 보디가드처럼흘러가는듯 하다가 지루하게 느껴졌네요 영화시간은 긴것은 장점이자 단점,0
영화도 흐접하지만 왜 자꾸 징기스칸 역을 왜구들이 하는거지? 아무 상관도 없으면서,0
이딴것도 드라마라고.. 아휴,0
앞으로 다들 평점 잘쓰고 감독도 영화좀 잘 만들어라,0
서양 기준의 사고방식에 진저리를 친다.,1
진짜 보통지루한게아니다....평점 너무 높아,0
참 좋은영화.. 정말 잘만든 영화... 이런영화를 만들어내는 그들이 부럽다.,1
진정한 민주주의는 완고한 법과 질서 위에만 서있을수있는법!,0
창문으로 나가는 사람이 없어요.... 참 진짜 영화계 망친다....,0
"일본영화 특유의 오글거림은 한스푼 빼고, 그 특유의 잔잔한 감동을 한스푼 더한..재밌었어요 후카츠에리 영화는 믿고 보네요^^",1
뛰어난 배우들 좋은 연출력 우왕굿,1
숨겨진 명화 리더십있는 장군의 모습이 인상이적이였다 특히 마지막 감동,1
내 인생에 최악의 영화를 꼽으라면 이 영화가 단연 베스트5위 안에 거뜬히 드니깐,0
"네이거 평점을 신뢰하시길,,, 오른쪽 화살표로 본 3분짜리 영화,,",0
나는 재미있게 봤는데 왜 이렇지???,1
이 영화를 본 내가 부끄러운데 자꾸 평점 쓰라고 팝업 뜨는 것도 무척 짜증난다.,0
성전환문제를 자연스럽게 다룬 코믹영화.,1
"아이들을 위한 영화인데, 재미있다! 유치하지만 코믹하고 감동도 있다!",1
기종에 나왔던 이런류의 영화를 생각했지만 그닦 별로이고 영화보면서 군대이야기 사실적이고 머고 없다고 1 점 준사람들이 있는데 그런걸로 따지면 트랜스 포머는 0 점 이겠다 그냥 난 이영화 공짜로는 몰라도 돈주고만 안보면 되겠다 싶음,0
현재보면 대세 박성웅까지 볼 수 있는 상당히 화려한 캐스팅. 하지만 스릴러로서 긴장감이 부족함. 또한 이민정의 발연기. 고수는 살인자 치고 너무 잘생겼음.,0
동양인비화 심볼리즘에 유치찬란한 스토리 그러면서 애들이 보기엔 또 수위가 높아 이러니 망하지ㅉㅉ 1편은 그래도 봐줄만은 하던데 이건 뭐..,0
ㅋㅋㅋ아 재밌다 감독님 천재인듯,1
맘마미아 같은 영화를 생각해서였나? 전 좀 별로네여..,0
말할수 없는 감동과 아름다움 그리고 순수함이 있는 영화입니다.과거의 아름,1
처음에는 소방관 애기인줄 알았는데 아니고 액션물.브루스 윌리스는 그냥 형사에서 형사로 끝나네 왜 나온것인지..그리고 불교에서 사용한 만하고 나치문장하고 헷갈리는 외국인이 아직도 많은가 보네..완전히 다른것인데..,0
진짜 최고에요... 하지원 진짜 연기 잘하네요...,1
인질극영화중 단연 최고의영화,1
"최악의 드라마.. 연출과 대본도 그렇지만... 한가인, 김정훈, 전혜빈의 어색한연기...",0
"음악영화가 아닙니다, 미국인들은 재밌을수도 있겠네요. 전 브라이언이라는 인물을 잘 몰라서 전혀 재미없고 지루했습니다. 아마 서태지를 모델로 저런 영화를 찍었다면 재밌게봤을지도 모르겠네요",0
조재현발연기 개쩐다 경상도 사투리할때 북한사람인줄ㅡㅡ,0
그림은 3류잡지만화쪼가리에 내용은 주간지4류범죄소설.애들도 유치해서 욕함.,0
이번 주말엔 나누와 실라 가족과 함께 보세요,1
핫세 정말 진짜 너무너무 이쁘다,1
빠순이 전용 영화 이딴거 왜만드노? 참고로전 오유인입니다,0
영화를 보는 내내 입에서 욕이 나오려고 하던걸요/ 쓰레기,0
현세대의 시점에서 바라본 아름다운 우리동화 같은 이야기,1
아 머냐 ㅡㅡ 셜록홈즈영화는걍보지마라추리에대한내용은 별로없고 걍액션영화에 불구할뿐이다,0
헐 설경구 최악.. 으로 잘못 골랐다,0
단조롭지만 깊은 감동을 주는 영화입니다.,1
"차가운 감정의 스릴러!연출,연기,각본 어느하나 부족함이 없는 영화",1
영화 왜 이래여...잡스에 대해 하나도 모르지만..못 만든건 알겠다..,0
좀전에 봣는데 영화가 참 감각적이네요 결말도 좋구요..,1
굉장히 어둡고 짜증나는 영화였어요..마지막장면만 잘만들었을뿐..여자가어이없이죽고,0
영화 피구왕 통키와 쌍벽이다재정신으로는 절대 만들 수 없다.,0
1편의 시작을 잘 표현해냄 근데 3편으로끝나서 아쉽다...,1
한핏줄 영화가 최고의 쓰레기 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
"이때가 참 좋았는데,, 배용준 정말 멋있었다!",1
이 영화 본 게 4년은 넘은 거 같은데 아직도 못 잊는다.. 정말 최고의 영화.,1
훌륭함. 끝까지 진지빨고 정주행,1
전문가평점어짜피 그사람들도 개인의견써놓은거평점무시하고 보면 재밋음,1
왜 이리 평점이 낮지ㅜㅜ 재밌었는데,1
21세기 최고의걸작 안보고도 알수있음 ㅡㅁㅡ;;/,1
연기도 오바.. 내용도 오바.. 너무 과하다..,0
평점 맛 간 거 같다. 이렇게 낮은 평점 받을만한 작품이 아님.,1
이런영화 더잇을까... 나나아성은 깨기힘들듯... 안티가많은대신팬도많다는사실 ㅎ,1
원작이 이문열 최악의 졸작이니...무라카미 하루끼의수준?,0
결국 모방에 스릴도 없고...,0
생각만큼 진정성이 떨어진다.,0
한 불행한 예술가!!!!!!!,1
"저는 솔직히 이드라마 보고 이동건씨한테 반했습니다^^ 어릴때라 명작 파리의 연인이 기억안나서 이동건씨 매력을 잘 몰랐었는데,,이번에 다시 느꼈네요~ 윤은혜씨 같은 캐릭터도 평소 좋아해요~이드라마 보고 [세주 바닷가 마음정리 씬]태풍올때 따라함~ㅋ",1
이것도 영화임? 진짜 천원 주고 사 보기도 아까운 영화네요..,0
완전 설 익은 밥을 먹는 기분이랄까,0
"초반에는 지루했는데,, 나중에는 장난 없음,,",1
와 모세의 기적을 이렇게 생생하게....,1
허준호의 연기가 놀랍습니다!!!!,1
정말 많이 울었던 기억이 있네요..ㅜ,1
이 세상에서 가장 멋있는 캐릭터다 ㅠㅠ 왜 영화가 더 안나오는거지,1
11명중 5명이중간에나가고2명이잔 영화,0
평점이 그닥이었어도 그래도 숀 펜을 믿고 봤건만.... 그저 지루하기 짝이 없다 그래도 차마 1점은 못주겠어서 2점...,0
꿀잼 킬링타임용으로도 재밌. 전 이런종류의 영화 너무 좋아해서 완전 좋았어요 앤해서웨이 너무이쁘다,1
중학교 때 본 영화인데 명작이라고 생각했음. 감동적이구!,1
언제나 포켓몬을 즐겨보고 있습니다.정말 재미있고 감동적이구요.포켓몬 화이팅~☆,1
"오스카는 흔히 볼수있는 아들이자 장난끼 많은 오빠 그리고 항상 미안해하는 남편. 감정이 앞서서 문제를 만들수도 있지만 언제나 마음은 내 가족, 내 사랑인 그 한사람. 정말 거지같은 상황속에서도 사랑이라는 한 단어로 살아남으려는 자를 짖밟았다.",1
오~재미지다!!!완전긴장되는 영화!!,1
과거 진압작전에 참가했던 지젠느 출신의 실화를 바탕으로 재구성한 걸작..밑에 헐리웃 액션을 기대했나...사건 발생후 사전 브리핑과 도면입수 가상 재훈련이 필수인데 무슨 서바이벌이나 서든하는줄 아네ㅎㅎ,1
대사가 예술입니다. 넘 잼있어요,1
근데 제목은 왜 아이언맨으로 따라한거임? 뭐 스워드맨이 더 어울린다. 설마 나오는 칼이 철이라고 아이언한거임 보나마나 아이언맨 이름따라서 흥행할려고 유투브에서 IRON MAN볼려고 아이언맨 치니까 이 드라마도 나오는 건 뭔데 걍 제목부터 노답드라마,0
혹성탈출이원래 이런거였나요?,0
"정말 최고의 완전 쓰레기영화, 영화보다 처음으로 분노를 느낀다.",0
아 진짜 대박 꼭 봐야됨.!,1
넘웃기다ㅋㅋㅋ코미디에충실한영화...이런영화보면 크다고느낀일도 우습게느껴진다! 잭에프론은 잘 성장하는듯 레오나르도 디카프리오 느낌남,1
"정말 강추입니다, 프레디프린즈 명연기 죽입니다 꺄오,",0
평작수준에도 못 미치는 작품 어설픈 마무리가 압권,0
더락 하면 잡아서 후려패고 이런건줄 알았는데 아니었다. 근데 이런것도 잘어울리고 연기 잘하네,1
두돌 아이와 함께 봤는데 너무 재미있게 봤네요 ^^푸욱 빠져서 봤어요!! 동물들의 특징도 잘 묘사 되었고 아이가 집중하면서 보더라구요~,1
짐 테레비에서 하는데 지인이 너무 재밌게 집중해서 보고 있어서 놀라울 따름이다...,0
쓰레기네ㅡㅡ 옛날엔 초딩때라서 재밌었나봄,0
이러니...어찌 사람들이 톰을 좋아하지 않을 수 가 있겠는가...수리는 좋겠돠....태어나보니...아빠가...톰이야...^^,1
"중반까진흥미진진,액쎤신도 멋진데 후반으로 갈수록 짜증이 나기시작해서 배려먹는",0
진심 실망한드라마 갈수록지루해지고 질질끌지를않나 그리고 나는 계속 둘이몸바껴서 경준이인모습으로 다란이한테 가는모습을 보고싶엇는데 결국 몸은바꼇어도 결말이 흐지부지 똑같이 윤재몸으로 경준이영혼이 감ㅋㅋ,0
지극히 우연한 사건에 제멋대로의 자의적 해석으로 어처구니 없는 결말,0
"영화 자체는 아주 쓰레기영화까지는 아닌데, 이런 영화에 대역까지 써가면서 출연하고 싶을까 의문이 든다. 노출하기 싫으면 애초에 이런 영화를 찍질 말아야지.",0
오룡 인형탈 썻다.하지만 원작에 충실하고 명연기 손오공머리가 정말 쩐다,1
이렇게 가슴시리게 본 드라마가 또 있을까? 감동 그 자체!,1
평점최초등록해보는데 이영화가 왜이렇게 평점이 낮은지 모르겠다ㅠ 내 인생의 최고의 영화♡ 그때로 다시 돌아가고 싶다ㅠ,1
재밌어요!!!! 기대이상이던데ㅎㅎ,1
깊은 슬픔이 전해지는 이번 방송.. 세월호 대구지하철 911 상상하지 못할 슬픔을 감당한 여러분을 위로합니다ㅠ.ㅜ,1
"생사를 걸고 친구를 구출하려고 한 영화,친구의 여성을 책임지는 영화!!!",1
진짜 배꼽 잡으면서 봤는데... 더이상 네이버 영화 평점을 믿지 않게 만드는 평점이네 이게 4점대라니 ㅋㅋㅋㅋ,1
평점이 넘 높아여. 평점 6.49,0
두사부일체 보는느낌? 1편이랑은 완전 다른 영화가 됐네.....평점 딱 3점이 적당하다.,0
제작 미국전력공사 협찬 전국랜턴 도매인연합회!!,0
뭐 이런 개떡같은영화가........;,0
장현수 영화는 진부하고 유치뽕이다.,0
밍숭맹숭한것같으면서도 짜임새있는 구성이 몰입도를 쩔게하네요. 개인적으로 처음에 약간 이해가 안됬어서 1점깠지만 좋은 영화.,1
재미없는데 평점에 속아서 봤다~~,0
채널돌리다가 수퍼액션에서 하길래 잠시 보다가.. 네이버 관람평 검색해보고 하은정 브래지어도 안푼다는 사실을 알고는 채널돌림.,0
"진짜로, 한국영화 중 가장 낳은 작품중 하나. 안녕 유에프오 이후.. 유퀘하게 본 영화",1
여운없이깨끗하게 해피모드로 바꿔주는 영화! 귀여운 서기의 광동어도 굿.^^,1
자신들이 놓치는걸 스토리가 허술하다고 하지말자 하나하나 볼수록 더 대단하다 정말,1
예고편은 겁나잼있어보이는데 막상보면 정말 재미없는영화이다.,0
박하선 좋아하는.배우인데...얼굴 표정이 너무 단조로워요..ㅜ,0
세계관 설명이 너무 불친절하여 원작 모르는 사람은 스토리 이해가 힘들다,0
이야.. 어쩜 이렇게나 지루할수가..,0
박찬욱은 또라이자 천재라는걸 보여주는 영화,1
다리꼬고 의자에 앉아있는 포스터 그림이 생각나네..!,1
웃기기보단 시원시원하고 즐거워서 보고나니 행복하네요 ^^ 5점!,1
금방 막 다운 받아서 봤음. 득템.강추,1
좋은 영화 잘 보았습니다. 꼭 궁금했었던 내용이었거든요. 러닝타임이 너무 짧은듯이 느껴져서 많이 아쉬웠습니다.,1
와 재난영화중에서 제일명작이다 이때동안 재난영화보면서 이렇게 재밌는건 첨봤다 애들아 꼭봐라,1
니들도 별반 다를꺼 없잔아??(하네케)..역시 영악하고 잔인하다,1
쇼미더롹 이네요 우승은 락스코인가보죠 비아이 올티 바비 아이언 죄다 힙합인데 혼자 롹~~~악? 정당하게 승부하겟다더니 게스트 부르는것도 모자라서 롹까지 하다니 실망스러워요 계속 이런 시스템이면 오늘부로 안봄. 쇼미더롹!,0
학창시절 너무너무 재밌게 본영화입니다내인생에 걸작,1
진짜 엄태웅은 천개의 얼굴임 어떤 역할도 소화가능함~ 황정민이랑 동급이라고 본다 연기실력이~,1
이드라마역시 말도안되는 저질드라마 보면서 자꾸 짜증나서 화나게까지만드는 드라마다 아침드라마마다 죄다 왜이러는지ㅉㅉ,0
말이필요한가요? 레알 겨울왕국을 능가하는 개명작,1
"""""""브랜든리의 죽음을 헛되게 만들어버린 """"""""속편들""""""""""""""",0
정말 대단해요.!!!! 매일 긴영화만봤는데 단편영화를보니까 엄청감동먹었어요!,1
종교를 소제로 의외로 괜찮게 만든영화. 긴박함 흐름과 빠른 전개가 의외로 괜찮음,1
"가장 현실적인 영웅, 그래서 더욱 정감이 간다",1
버려라 에잇 ㅡㅡ;; 배우만 일류급이지... 재미 없었다..,0
배경은 좋았으나 스토리가 쓰레기,0
유쾌하다 그냥 영화처럼 주인공이 어려움도 겪고 ..근데 난 .. 귀족 신자? 보다는 대장장이가 더 이쁨,1
이것 만큼은 어디 내놔도 부끄럽지 않을 명작이다 어렸을 때 봣었는데 내용 전부 기억난다,1
그렇지만 길들여질 필요가 꼭 있을까? 그냥 살면되지...,1
이것은 1점이 아니다. 11점을 주고 싶은 내 마음이다..,0
내가 이걸 왜 봤지. 모든 것이 예상가능하다,0
"여기 패티슨 빠들만 평점줬나 왜이리 높나 의아스럽다 연기력이 좋다니 원...이 영화에 로버트패티슨이 과연 어울렷나하는생각이든다 비주얼 실망, 연기력은 더 실망...",0
왜알바라그러지ㅋㅋ걍아무정보도생각도없이봤는데 뭔가맘이따뜻해지는? 기분좋아지는 영화인듯.ㅋㅋ?에코넘귀엽당당,1
난 니가 조아라하는 일이라면...머 든지 할수이써;;,1
홍콩 느와르라.. 차라리 달콤한인생이 낫다,0
평생 이렇게 잼없는 애니는 첨인듯,0
너무식상해진 김수현씩의긴대사와늘보아오던거같은 배우들의 김수현식 연기,0
드림웍스 애니메이션인 이집트왕자가 훨 낫네 같은내용인데 1998년작이 수준이 더 높은듯,0
현재까지 내생에 기억될 드라마,1
경찰 조쉬하트넷과 해리슨포드의 하루일과를 영화화한...,0
쓰레기 선동영화 김재규가 진짜 민주주의를 위해 박정희를 쏜줄아나보네,0
정말 감동적이고 웃기고이형화정말추천해드리고싶네요ㅋㅋㅋ3번이나봣네여..이거보구 이영은완전팬됫네요,1
이시하라 사토미 때문에 3점 준다 그외엔 개망작,0
생각없이 봤다가 감동하면서 전쟁에대해 생각했던 영화,1
졷니 노잼 이걸 보느니 돌고래요정 티코를 보겠다,0
이영화 어제 티비에서하는데 보는데 시나리오고 나발이고 나오는연기자들 연기 죄다못한다진짜 ㅋㅋ 특히 오인혜인가 ㅋㅋ 진짜 대사칠때마다 오그라든다 오그라들어 ㅋ,0
도대체가 말도 안되는 영화.....,0
엉덩이만 아프더라 이게머냐...,0
아니 내생각쓰는곳인데 왜이렇게 뭐안돼 뭐안돼 아오,1
아 마음이 훈훈 ㅠ 애기들 너무 귀여워...ㅜㅜ,1
내가 아는 소림사는 이연걸의 소림사 밖에 없음,0
"보면서 문득 느낀게 나는 왜 나를 중심으로 살지 않고 다른 사람의 시선속에서 살아가고 있는건지.. 의사가 세상이 만든 테두리에 살아가는것에 반해 프롯은 의지대로 자유롭게 살아가는게 부러웠다,",1
식민지 건설을 위한 전쟁터에 실수로 들어간 관광객들의 개고생... 좋은 소재인데 완전 망쳐놓았네..,0
큐브 감독이라서 봤는데... 개 실 망,0
평점 보고 내가 직접봣거든? 전혀 안무서움;; 리얼 하나도 안무서움 기어나오는것도 하나도 안무서움; 오히려 사다코가 예쁘게 느껴짐 리얼 너무 노잼이라 평점믿고 보지마라,0
화면속에서 계속 폭발하고 총쏘고 변신하지만 세번이나 잠드는 바람에 4일에 걸쳐서 보게되었다. 로봇영화에 인간이 왜나오는지 그 당위성은 네편째에도 여전히 알수없었다.,0
히치콕 감독의 싸이코와 거의 흡사해서 1점 줍니다.,0
모닝이 좋네 이쁘다 자주 나오겠네~,1
정말 이영화가 4점도 아까워요. 나는평점보고 이영화본건데 이리 시시하고 모하는건지 전이영화 평정. 별로내요,0
재미도 없고 사실과도 맞지않고... 뭐 이런영화가 다있을까 싶다... 오로지 문재인을 당선시키기 위한 영화,0
8? 9? 10? 그런게 필요없는 영화 ...,1
앞으로도 언제까지나 나에겐 최고의 판타지♥책도 다 읽어보신분들은 얼마나 멋진 이야기인지다들 아시죠??ㅎ,1
외계인 여러 형태로 나오지만 이것처럼 정말 성의없이 나오기는 참 주변만 뱅뱅 돌다가 그냥 끝난다 배경세트만 볼만했다,0
아이가 너무 얼굴이 창백하고 그 토끼 썩은거보고 토나올뻔 축구도잘안보여줘서비추여,0
넘넘 재밌음^^말라귀여움~~ 근데 넘 짧다...,1
삼총사 진짜 짱짱!!! 박달향 홧팅!!!,1
진짜 다들연기잘하지 ? 류승범 눈빛 개좋지않노? 김주혁이 허준따낸 이유도 여기서 정말 사극에 잘어울렷기 떄문이고. 진짜 봐도봐도 안질린다 방자전,1
스트립 댄스를 추는 섹시하고 탄탄한 데미 무어의 육체미를 기억하라,0
유쾌하고 대사가 넘 잼있었어요 바닷가와 집도 아름다웠구요 엔딩도 좋고 사랑을 잘 표현한 영화네요 다시 봐도 좋을 영환거같아요,1
솔직히 2.58은 오바인데 이상한 종교적인 이유로 평점을 저렇게 주는건가..,1
정말 거짓말 같은 영화. 기대안하고 봤다가 감동의 쓰나미에 하염없이 울었다. 꼭 봐야할 영화. 대를이어 보여줄 영화.,1
이 역사가 제대로 해명되지 못한 아쉬움에 만점을 못주겠다. 누가 누구를 원망하겠냐만 미군정과 이승만의 행적은 규명되어야 한다,1
다시봐도 재미없네... 빨리 28개월후나 나와라,0
