article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
744340001,744340,Sander polo structure,252,Sweater,Garment Upper body,1010017,Stripe,9,Black,4,Dark,5,Black,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,"Long-sleeved jumper in a textured-knit merino wool blend with a ribbed collar, button placket, and ribbing at the cuffs and hem."
744340003,744340,Sander polo structure,252,Sweater,Garment Upper body,1010017,Stripe,12,Light Beige,1,Dusty Light,11,Beige,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,"Long-sleeved jumper in a textured-knit merino wool blend with a ribbed collar, button placket, and ribbing at the cuffs and hem."
744390001,744390,Unni dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Short, wide dress in jersey crêpe with a collar, press-studs down the front and yoke at the back. Flap chest and front pockets, dropped shoulders and long sleeves with a press-stud at the cuffs. Unlined."
744390002,744390,Unni dress,265,Dress,Garment Full body,1010016,Solid,93,Dark Green,7,Medium,19,Green,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Short, wide dress in jersey crêpe with a collar, press-studs down the front and yoke at the back. Flap chest and front pockets, dropped shoulders and long sleeves with a press-stud at the cuffs. Unlined."
744393002,744393,Beverly Hills brazilian cheeky,59,Swimwear bottom,Swimwear,1010026,Other structure,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined, waist-high bikini bottoms with a high cut at the back."
744394001,744394,Beverly Hills Wire Bra,298,Bikini top,Swimwear,1010026,Other structure,22,Yellow,5,Bright,8,Yellow,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Underwired bikini top with lined cups that give the bust a natural shape and good support. Shoulder straps that can be tied at the shoulders or back of the neck and an adjustable hook-and-eye fastening at the back.
744394002,744394,Beverly Hills Wire Bra,298,Bikini top,Swimwear,1010026,Other structure,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Underwired bikini top with lined cups that give the bust a natural shape and good support. Shoulder straps that can be tied at the shoulders or back of the neck and an adjustable hook-and-eye fastening at the back.
744394003,744394,Beverly Hills Wire Bra,298,Bikini top,Swimwear,1010026,Other structure,17,Yellowish Brown,2,Medium Dusty,13,Brown,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Underwired bikini top with lined cups that give the bust a natural shape and good support. Shoulder straps that can be tied at the shoulders or back of the neck and an adjustable hook-and-eye fastening at the back.
744394004,744394,Beverly Hills Wire Bra,298,Bikini top,Swimwear,1010001,All over pattern,11,Off White,3,Light,9,White,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Underwired bikini top with lined cups that give the bust a natural shape and good support. Shoulder straps that can be tied at the shoulders or back of the neck and an adjustable hook-and-eye fastening at the back.
744422001,744422,Layla Woven TRS,272,Trousers,Garment Lower body,1010020,Contrast,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Twill trousers with a regular waist that is elasticated at the back, pleats at the top, side pockets and a fake welt back pocket. Zip fly and button, and straight legs with contrasting colour panels down the sides."
744437001,744437,Farrah HW Denim TRS,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,7,Medium,2,Blue,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Slim-fit jeans in washed, stretch denim with a high waist, zip fly and press-stud, fake front pockets and real back pockets, and flared legs."
744437002,744437,Farrah HW Denim TRS,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Slim-fit jeans in washed, stretch denim with a high waist, zip fly and press-stud, fake front pockets and real back pockets, and flared legs."
744491001,744491,BIANCA SQUARE NECK BLOUSE,259,Shirt,Garment Upper body,1010007,Embroidery,10,White,3,Light,9,White,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Blouse in a cotton weave with broderie anglaise. Square, elasticated neckline with a scalloped trim, 3/4-length raglan sleeves with elastication and a scalloped trim at the cuffs, and an elasticated hem."
744529001,744529,ED Filippa wide cropped,272,Trousers,Garment Lower body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Wide, ankle-length trousers woven in a linen blend with a high waist, tie belt, zip fly with a hook-and-eye fastening, and side pockets."
744568003,744568,FOG tank top+,253,Vest top,Garment Upper body,1010008,Front print,71,Light Blue,3,Light,2,Blue,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Loose-fitting, sports vest top in soft slub jersey made from a modal and cotton blend. Slightly longer at the back."
744577001,744577,NINNI cropped tights 2-pack,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,6280,Tops Girls,S,Sport,26,Sport,49,Kids Sports,1001,Unknown,3/4-length sports tights in fast-drying functional fabric with an elasticated waist and reflective details.
744582004,744582,NATAHLIA cropped tights,272,Trousers,Garment Lower body,1010010,Melange,8,Dark Grey,4,Dark,12,Grey,6280,Tops Girls,S,Sport,26,Sport,49,Kids Sports,1001,Unknown,3/4-length sports tights in fast-drying functional fabric with an elasticated waist.
744585001,744585,Chiara body,256,Bodysuit,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted, long-sleeved body in soft cotton jersey with a V-neck, wrapover front and press-studs at the crotch."
744600001,744600,Vishnu Dress,265,Dress,Garment Full body,1010016,Solid,10,White,3,Light,9,White,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in lace with a skirt in a pleated weave. Opening with a button at the back of the neck, a concealed zip at the back and short cap sleeves. Seam at the waist and a gently flared skirt with an overlocked hem. Partly lined."
744600002,744600,Vishnu Dress,265,Dress,Garment Full body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in lace with a skirt in a pleated weave. Opening with a button at the back of the neck, a concealed zip at the back and short cap sleeves. Seam at the waist and a gently flared skirt with an overlocked hem. Partly lined."
744617001,744617,Collab NL Doris,86,Ballerinas,Shoes,1010001,All over pattern,10,White,3,Light,9,White,6561,Baby Shoes,G,Baby Sizes 50-98,4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"NATHALIE LÉTÉ x H&M. Ballet pumps in soft, patterned imitation leather with an elastic strap over the foot and a grosgrain trim around the top. Glittery elastic bow at the front and a loop at the back. Linings and insoles in satin made from recycled polyester, and thermoplastic rubber (TPR) soles."
744630001,744630,Granny High Rise Brief,59,Swimwear bottom,Swimwear,1010017,Stripe,71,Light Blue,3,Light,2,Blue,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms with a frill at the top, high waist, wide sides and medium coverage at the back."
744645001,744645,Albert slim checked trs,272,Trousers,Garment Lower body,1010004,Check,14,Dark Beige,4,Dark,11,Beige,5631,Trouser,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Ankle-length suit trousers in a stretch weave with an extended waistband, concealed hook-and-eye fastening and zip fly. Diagonal side pockets, jetted back pockets and legs with creases. Slim fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette."
744662001,744662,SC GRACE shirt,259,Shirt,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,2080,Studio Collection,A,Ladieswear,1,Ladieswear,82,Special Collections,1001,Unknown,"STUDIO COLLECTION. Fitted shirt in sturdy Tencel™ lyocell and cotton twill with a stand-up collar and concealed press-studs down the front. Long sleeves, wide cuffs with a concealed press-stud, and bellowed chest pockets with a flap and D-ring fastener. Tapered waist with a rounded front. Shorter at the back."
744668001,744668,Manzana Dress,265,Dress,Garment Full body,1010016,Solid,81,Light Turquoise,1,Dusty Light,2,Blue,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in an airy weave with beaded embroidery in a narrow cut at the top with a small collar with a hook-and-eye fastener at the back of the neck, an opening at the back and a seam with elastication at the back of the waist. Lined."
744673001,744673,SPEED Rose top GDC,254,Top,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,Straight-cut top in jersey crêpe with short cap sleeves and a concealed zip at the back of the neck.
744703001,744703,SPEED Elvis Top,254,Top,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,Sleeveless top in jersey crêpe with a small stand-up collar and V-neck opening with ties at the front. Pleats at the top and a straight-cut hem.
744703002,744703,SPEED Elvis Top,254,Top,Garment Upper body,1010016,Solid,33,Dark Orange,4,Dark,3,Orange,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,Sleeveless top in jersey crêpe with a small stand-up collar and V-neck opening with ties at the front. Pleats at the top and a straight-cut hem.
744703003,744703,SPEED Elvis Top,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,Sleeveless top in jersey crêpe with a small stand-up collar and V-neck opening with ties at the front. Pleats at the top and a straight-cut hem.
744705004,744705,Pineapple dress,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Short dress in stretch jersey with a V-neck, sewn-in wrapover at the front and short sleeves that finish at the elbows. Seam with a sewn-in tie belt at the waist and an A-line skirt. Lined at the front of the bodice."
744705005,744705,Pineapple dress,265,Dress,Garment Full body,1010017,Stripe,9,Black,4,Dark,5,Black,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Short dress in stretch jersey with a V-neck, sewn-in wrapover at the front and short sleeves that finish at the elbows. Seam with a sewn-in tie belt at the waist and an A-line skirt. Lined at the front of the bodice."
744712001,744712,Carla longleg,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Wide trousers in sturdy jersey with concealed elastication at the waist and straight legs.
744712003,744712,Carla longleg,272,Trousers,Garment Lower body,1010004,Check,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Wide trousers in sturdy jersey with concealed elastication at the waist and straight legs.
744717001,744717,KATTIS cateye sunglasses,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3946,Small Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Cat eye sunglasses with plastic frames and UV-protective, tinted lenses."
744717002,744717,KATTIS cateye sunglasses,81,Sunglasses,Accessories,1010001,All over pattern,14,Dark Beige,4,Dark,11,Beige,3946,Small Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Cat eye sunglasses with plastic frames and UV-protective, tinted lenses."
744722001,744722,Helsinki pile,262,Jacket,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Jacket in soft pile with a jersey-lined stand-up collar, zip down the front, side pockets and a gently rounded hem. Narrow ribbing at the cuffs and hem. Unlined."
744761001,744761,Magg Bikini,299,Swimwear set,Swimwear,1010021,Lace,62,Purple,3,Light,6,Lilac Purple,4320,Young Girl Swimwear,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1018,Swimwear,"Fully lined bikini with a flounced top and matching bottoms with lace and a print motif. The top has narrow, adjustable shoulder straps with a small metal decoration attached to one strap."
744766001,744766,Saga Sport Bikini,299,Swimwear set,Swimwear,1010001,All over pattern,70,Other Blue,5,Bright,2,Blue,4320,Young Girl Swimwear,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1018,Swimwear,"Fully lined, patterned sports bikini. Top with a racer back and opening at the back. Bottoms with an elasticated waist and wide sides."
744767001,744767,Sigrid Sport Swimsuit,57,Swimsuit,Swimwear,1010001,All over pattern,81,Light Turquoise,3,Light,7,Turquoise,4320,Young Girl Swimwear,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1018,Swimwear,"Fully lined, patterned swimsuit with a racer back and cut-out section at the back."
744786001,744786,Nicole Top,298,Bikini top,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined, non-wired bikini top with wide, adjustable shoulder straps, padded cups with removable inserts that shape the bust and provide good support, and a metal fastener at the back."
744786002,744786,Nicole Top,298,Bikini top,Swimwear,1010001,All over pattern,10,White,3,Light,9,White,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined, non-wired bikini top with wide, adjustable shoulder straps, padded cups with removable inserts that shape the bust and provide good support, and a metal fastener at the back."
744786003,744786,Nicole Top,298,Bikini top,Swimwear,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined, non-wired bikini top with wide, adjustable shoulder straps, padded cups with removable inserts that shape the bust and provide good support, and a metal fastener at the back."
744787001,744787,Nicole Highwaist,59,Swimwear bottom,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined, waist-high bikini bottoms with a V-shaped waistband in sturdier fabric and a high cut at the back."
744787002,744787,Nicole Highwaist,59,Swimwear bottom,Swimwear,1010001,All over pattern,10,White,3,Light,9,White,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined, waist-high bikini bottoms with a V-shaped waistband in sturdier fabric and a high cut at the back."
744787003,744787,Nicole Highwaist,59,Swimwear bottom,Swimwear,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined, waist-high bikini bottoms with a V-shaped waistband in sturdier fabric and a high cut at the back."
744792002,744792,Easy Way Dress,265,Dress,Garment Full body,1010016,Solid,31,Light Orange,3,Light,3,Orange,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short, straight-cut dress in a crêpe weave with a V-neck, narrow shoulder straps and decorative crossover straps at the back. Lined."
744792003,744792,Easy Way Dress,265,Dress,Garment Full body,1010001,All over pattern,10,White,3,Light,9,White,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short, straight-cut dress in a crêpe weave with a V-neck, narrow shoulder straps and decorative crossover straps at the back. Lined."
744806001,744806,Bono Conscious Scarf,80,Scarf,Accessories,1010014,Placement print,10,White,1,Dusty Light,9,White,3409,Scarves,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Scarf in patterned satin made from recycled polyester.
744806002,744806,Bono Conscious Scarf,80,Scarf,Accessories,1010001,All over pattern,32,Orange,2,Medium Dusty,3,Orange,3409,Scarves,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Scarf in patterned satin made from recycled polyester.
744809003,744809,CHILLY 2p shorts,274,Shorts,Garment Lower body,1010016,Solid,7,Grey,2,Medium Dusty,12,Grey,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,"Baby Exclusive. Shorts in ribbed organic cotton jersey with an elasticated waist, fake fly with decorative buttons and sewn-in turn-ups at the hems."
744810001,744810,FRIDA striped dress,265,Dress,Garment Full body,1010017,Stripe,71,Light Blue,3,Light,2,Blue,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,Baby Exclusive. Sleeveless dress woven in an organic cotton blend containing some linen with buttons at the back. Seam at the top and a flared skirt with patch front pockets. Unlined.
744817001,744817,AMELIA new frill romper,268,Dungarees,Garment Full body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,"Baby Exclusive. Sleeveless romper suit in an organic cotton crêpe weave with frill-trimmed shoulder straps that cross at the back. Elastication and a frill trim at the top, concealed press-studs at the crotch and down the legs, and elasticated hems. Sizes 9M-4Y with an elasticated seam at the waist."
744844002,744844,Sporty ankle sock,302,Socks,Socks & Tights,1010017,Stripe,7,Grey,1,Dusty Light,12,Grey,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear",Fine-knit trainer socks in a soft cotton blend with a ribbed shaft.
744844004,744844,Sporty ankle sock,302,Socks,Socks & Tights,1010017,Stripe,10,White,3,Light,9,White,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear",Fine-knit trainer socks in a soft cotton blend with a ribbed shaft.
744844005,744844,Sporty ankle sock,302,Socks,Socks & Tights,1010022,Jacquard,13,Beige,2,Medium Dusty,11,Beige,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear",Fine-knit trainer socks in a soft cotton blend with a ribbed shaft.
744847002,744847,Destiny thong,286,Underwear bottom,Underwear,1010001,All over pattern,93,Dark Green,7,Medium,19,Green,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear","Thong briefs in cotton jersey with a low waist, lined gusset, narrow sides and string back."
744862001,744862,New Girl Push Top - opt2,298,Bikini top,Swimwear,1010016,Solid,52,Pink,7,Medium,4,Pink,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Push-up triangle bikini top with moulded, padded cups for a larger bust and fuller cleavage. Narrow, adjustable shoulder straps that can be fastened straight or crossed at the back. Adjustable hook-and-eye fastening at the back."
744862004,744862,New Girl Push Top - opt2,298,Bikini top,Swimwear,1010001,All over pattern,10,White,3,Light,9,White,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Push-up triangle bikini top with moulded, padded cups for a larger bust and fuller cleavage. Narrow, adjustable shoulder straps that can be fastened straight or crossed at the back. Adjustable hook-and-eye fastening at the back."
744883001,744883,Amber skirt,275,Skirt,Garment Lower body,1010016,Solid,22,Yellow,7,Medium,8,Yellow,1447,Skirts DS,D,Divided,2,Divided,58,Divided Selected,1012,Skirts,Knee-length skirt in an airy weave with a wrapover front and a high waist with ties at one side. Unlined.
744892001,744892,Rebecka top,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1547,Tops woven DS,D,Divided,2,Divided,58,Divided Selected,1010,Blouses,"Short, off-the-shoulder blouse in woven fabric with a sweetheart neckline, lacing at the front, a concealed zip in one side and short puff sleeves with concealed elastication. Lined."
744892002,744892,Rebecka top,258,Blouse,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1547,Tops woven DS,D,Divided,2,Divided,58,Divided Selected,1010,Blouses,"Short, off-the-shoulder blouse in woven fabric with a sweetheart neckline, lacing at the front, a concealed zip in one side and short puff sleeves with concealed elastication. Lined."
744893002,744893,Melrose,265,Dress,Garment Full body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length dress in woven fabric with narrow, adjustable shoulder straps and a small V-neck. Buttons down the front, smocking at the back, a seam at the waist and a flared skirt. Lined at the top."
744893003,744893,Melrose,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length dress in woven fabric with narrow, adjustable shoulder straps and a small V-neck. Buttons down the front, smocking at the back, a seam at the waist and a flared skirt. Lined at the top."
744893004,744893,Melrose,265,Dress,Garment Full body,1010017,Stripe,10,White,3,Light,-1,Unknown,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length dress in woven fabric with narrow, adjustable shoulder straps and a small V-neck. Buttons down the front, smocking at the back, a seam at the waist and a flared skirt. Lined at the top."
744893005,744893,Melrose,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,2,Medium Dusty,2,Blue,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length dress in woven fabric with narrow, adjustable shoulder straps and a small V-neck. Buttons down the front, smocking at the back, a seam at the waist and a flared skirt. Lined at the top."
744893006,744893,Melrose,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,-1,Unknown,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length dress in woven fabric with narrow, adjustable shoulder straps and a small V-neck. Buttons down the front, smocking at the back, a seam at the waist and a flared skirt. Lined at the top."
744906001,744906,Mary,265,Dress,Garment Full body,1010001,All over pattern,22,Yellow,2,Medium Dusty,8,Yellow,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Knee-length dress in a patterned, cotton crêpe weave with a V-neck, wrapover front and short, wide sleeves. Seam at the waist with a button at one side and a flounced seam at the hem. Unlined."
744906002,744906,Mary,265,Dress,Garment Full body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Knee-length dress in a patterned, cotton crêpe weave with a V-neck, wrapover front and short, wide sleeves. Seam at the waist with a button at one side and a flounced seam at the hem. Unlined."
744906006,744906,Mary,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,-1,Unknown,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Knee-length dress in a patterned, cotton crêpe weave with a V-neck, wrapover front and short, wide sleeves. Seam at the waist with a button at one side and a flounced seam at the hem. Unlined."
744910001,744910,Mimi dress,265,Dress,Garment Full body,1010028,Mesh,9,Black,4,Dark,5,Black,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short, fitted dress in soft jersey with mesh sections, a small stand-up collar and a small opening with buttons at the back of the neck. Long sleeves, and a double-layered lower section."
744910002,744910,Mimi dress,265,Dress,Garment Full body,1010028,Mesh,10,White,3,Light,9,White,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short, fitted dress in soft jersey with mesh sections, a small stand-up collar and a small opening with buttons at the back of the neck. Long sleeves, and a double-layered lower section."
744918001,744918,Chicka Halterneck dress,265,Dress,Garment Full body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short, halterneck dress in viscose jersey. Narrow cut at the top with a small stand-up collar and ties that fasten at the back of the neck."
744918002,744918,Chicka Halterneck dress,265,Dress,Garment Full body,1010016,Solid,22,Yellow,7,Medium,8,Yellow,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short, halterneck dress in viscose jersey. Narrow cut at the top with a small stand-up collar and ties that fasten at the back of the neck."
744918003,744918,Chicka Halterneck dress,265,Dress,Garment Full body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short, halterneck dress in viscose jersey. Narrow cut at the top with a small stand-up collar and ties that fasten at the back of the neck."
744934001,744934,KARIN MID SUPPORT BRA+,306,Bra,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Fully lined sports bra in fast-drying functional fabric with mesh details, a racer back and wide elasticated hem. Medium support."
744934002,744934,KARIN MID SUPPORT BRA+,306,Bra,Underwear,1010001,All over pattern,7,Grey,1,Dusty Light,12,Grey,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Fully lined sports bra in fast-drying functional fabric with mesh details, a racer back and wide elasticated hem. Medium support."
744934003,744934,KARIN MID SUPPORT BRA+,306,Bra,Underwear,1010010,Melange,93,Dark Green,4,Dark,19,Green,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Fully lined sports bra in fast-drying functional fabric with mesh details, a racer back and wide elasticated hem. Medium support."
744934004,744934,KARIN MID SUPPORT BRA+,306,Bra,Underwear,1010016,Solid,53,Dark Pink,2,Medium Dusty,4,Pink,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Fully lined sports bra in fast-drying functional fabric with mesh details, a racer back and wide elasticated hem. Medium support."
744938001,744938,TESS LONG SLEEVE,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted top in soft organic cotton jersey with long sleeves and a V-neck with gathers.
744938002,744938,TESS LONG SLEEVE,254,Top,Garment Upper body,1010017,Stripe,72,Blue,1,Dusty Light,2,Blue,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Fitted top in soft organic cotton jersey with long sleeves and a V-neck with gathers.
744957003,744957,Bosse solid 5p,302,Socks,Socks & Tights,1010016,Solid,7,Grey,1,Dusty Light,12,Grey,6541,Baby Socks,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1021,Socks and Tights,"Socks in soft, fine-knit cotton with elasticated tops."
744961001,744961,VERONICA BACK PACK,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Soft backpack in grained imitation leather with narrow adjustable shoulder straps, a handle and drawstring at the top and a flap with a magnetic fastener. Unlined. Size 15x29x35 cm."
